title,actual_price,dis,after_dis_price,link,rating,no_of_rating
"Infinix X3 Slim Intel Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) XL422 Thin and Light Laptop  (14 Inch, Blue, 1.24 Kg)","69,990",38% off,"42,990",https://www.flipkart.com/infinix-x3-slim-intel-core-i7-12th-gen-1255u-16-gb-512-gb-ssd-windows-11-home-xl422-thin-light-laptop/p/itm8b52da4d2a5a9?pid=COMGRSWXNS9BKMHH&lid=LSTCOMGRSWXNS9BKMHH9SNAHF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_202&otracker=search&otracker1=search&fm=Search&iid=51670611-a371-4e73-8bbf-7311dbba136d.COMGRSWXNS9BKMHH.SEARCH&ppt=sp&ppn=sp&ssid=gkpxfdvuz40000001736064017822&qH=312f91285e048e09,4.2,142 Ratings & 14 Reviews
"Acer Aspire Lite Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) AL15-52 Thin and Light Laptop  (15.6 inch, Steel Gray, 1.60 kg)","52,999",44% off,"29,190",https://www.flipkart.com/acer-aspire-lite-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-al15-52-thin-light-laptop/p/itm2f1be04e21a00?pid=COMGX7PJJJZ9CHET&lid=LSTCOMGX7PJJJZ9CHETBSONN4&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_203&otracker=search&otracker1=search&fm=Search&iid=51670611-a371-4e73-8bbf-7311dbba136d.COMGX7PJJJZ9CHET.SEARCH&ppt=sp&ppn=sp&ssid=gkpxfdvuz40000001736064017822&qH=312f91285e048e09,4.1,675 Ratings & 59 Reviews
"HP 255 G8 Silver AMD Ryzen 5 Hexa Core AMD Ryzen 5 5500U - (8 GB/256 GB SSD/Windows 11 Home) 255 Business Laptop  (15.6 inch, Silver, 1.47 kg)","44,771",28% off,"31,990",https://www.flipkart.com/hp-255-g8-silver-amd-ryzen-5-hexa-core-5500u-8-gb-256-gb-ssd-windows-11-home-business-laptop/p/itmbd0ffa4ad7e1f?pid=COMGSBV525WTGEGP&lid=LSTCOMGSBV525WTGEGPKQWIA0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_204&otracker=search&otracker1=search&fm=Search&iid=51670611-a371-4e73-8bbf-7311dbba136d.COMGSBV525WTGEGP.SEARCH&ppt=sp&ppn=sp&ssid=gkpxfdvuz40000001736064017822&qH=312f91285e048e09,4.4,78 Ratings & 9 Reviews
"Apple Apple M2 - (16 GB/256 GB SSD/macOS Sequoia) MC7U4HN/A  (13.6 Inch, Space Gray, 1.24 kg)","99,900",5% off,"93,990",https://www.flipkart.com/apple-m2-16-gb-256-gb-ssd-macos-sequoia-mc7u4hn-a/p/itmb0fbfa4f7c5a0?pid=COMH64PYV3EVZZF8&lid=LSTCOMH64PYV3EVZZF83C6EE0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_205&otracker=search&otracker1=search&fm=Search&iid=51670611-a371-4e73-8bbf-7311dbba136d.COMH64PYV3EVZZF8.SEARCH&ppt=sp&ppn=sp&ssid=gkpxfdvuz40000001736064017822&qH=312f91285e048e09,4.7,"14,850 Ratings & 895 Reviews"
"ASUS Vivobook Go 14 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK321WS Thin and Light Laptop  (14.1 inch, Silver, 1.38 kg, With MS Office)","50,990",39% off,"30,890",https://www.flipkart.com/asus-vivobook-go-14-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1404fa-nk321ws-thin-light-laptop/p/itmc5f8cb8e52c33?pid=COMGSHS5YSKJ7GQP&lid=LSTCOMGSHS5YSKJ7GQPGSQMIS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_206&otracker=search&otracker1=search&fm=Search&iid=51670611-a371-4e73-8bbf-7311dbba136d.COMGSHS5YSKJ7GQP.SEARCH&ppt=sp&ppn=sp&ssid=gkpxfdvuz40000001736064017822&qH=312f91285e048e09,4.2,"4,190 Ratings & 416 Reviews"
"ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ341WS Thin and Light Laptop  (15.6 Inch, Quiet Blue, 1.70 Kg, With MS Office)","54,990",32% off,"36,990",https://www.flipkart.com/asus-vivobook-15-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-x1504za-nj341ws-thin-light-laptop/p/itm5184c4a666a93?pid=COMH3BKW4YSBUZ5G&lid=LSTCOMH3BKW4YSBUZ5GRECXYM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_207&otracker=search&otracker1=search&fm=Search&iid=51670611-a371-4e73-8bbf-7311dbba136d.COMH3BKW4YSBUZ5G.SEARCH&ppt=sp&ppn=sp&ssid=gkpxfdvuz40000001736064017822&qH=312f91285e048e09,4.3,"9,660 Ratings & 742 Reviews"
"HP 250R G9 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 42V68PA Thin and Light Laptop  (15.6 inch, Black, 1.74 kg)","44,253",26% off,"32,499",https://www.flipkart.com/hp-250r-g9-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-42v68pa-thin-light-laptop/p/itmb2eb53e880604?pid=COMG3N59B6DRHGKW&lid=LSTCOMG3N59B6DRHGKWK9KTOG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_208&otracker=search&otracker1=search&fm=Search&iid=51670611-a371-4e73-8bbf-7311dbba136d.COMG3N59B6DRHGKW.SEARCH&ppt=sp&ppn=sp&ssid=gkpxfdvuz40000001736064017822&qH=312f91285e048e09,4.2,161 Ratings & 14 Reviews
"Acer One 14 AMD Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) Z2-493 Thin and Light Laptop  (14 inch, Silver, 1.5 Kg)","39,990",40% off,"23,990",https://www.flipkart.com/acer-one-14-amd-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-11-home-z2-493-thin-light-laptop/p/itmd0230d30d6e53?pid=COMGFHMJFHEDTDD4&lid=LSTCOMGFHMJFHEDTDD49T2ZEE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_209&otracker=search&otracker1=search&fm=Search&iid=51670611-a371-4e73-8bbf-7311dbba136d.COMGFHMJFHEDTDD4.SEARCH&ppt=sp&ppn=sp&ssid=gkpxfdvuz40000001736064017822&qH=312f91285e048e09,4,613 Ratings & 62 Reviews
"Apple Apple M2 - (16 GB/256 GB SSD/macOS Sequoia) MC7W4HN/A  (13.6 Inch, Starlight, 1.24 kg)","99,900",5% off,"93,990",https://www.flipkart.com/apple-m2-16-gb-256-gb-ssd-macos-sequoia-mc7w4hn-a/p/itma22c00e6cdaf0?pid=COMH64PYZU4ZZR79&lid=LSTCOMH64PYZU4ZZR79AHLYXY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_210&otracker=search&otracker1=search&fm=Search&iid=51670611-a371-4e73-8bbf-7311dbba136d.COMH64PYZU4ZZR79.SEARCH&ppt=sp&ppn=sp&ssid=gkpxfdvuz40000001736064017822&qH=312f91285e048e09,4.7,"14,850 Ratings & 895 Reviews"
"HP AMD Athlon Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 255 Laptop  (15.6 inch, Black)","50,648",56% off,"22,219",https://www.flipkart.com/hp-amd-athlon-dual-core-8-gb-256-gb-ssd-windows-11-home-255-laptop/p/itmf1ca83d7a968d?pid=COMGP22PUZHZT2HG&lid=LSTCOMGP22PUZHZT2HGQKT4UM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_22&otracker=search&otracker1=search&iid=049b8aaa-97f5-430e-89bf-a9edb020a9e9.COMGP22PUZHZT2HG.SEARCH&ssid=4wu1znf5bk0000001736063974283&qH=312f91285e048e09,4,768 Ratings & 47 Reviews
"Lenovo IdeaPad Slim 5 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home) 16IRL8 Laptop  (16 inch, Cloud Grey, 1.89 Kg, With MS Office)","1,25,890",34% off,"81,890",https://www.flipkart.com/lenovo-ideapad-slim-5-intel-core-i7-13th-gen-13700h-16-gb-1-tb-ssd-windows-11-home-16irl8-laptop/p/itm94d714efa4ca4?pid=COMGVQ2YAVZSZSY8&lid=LSTCOMGVQ2YAVZSZSY8SAWRD5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_211&otracker=search&otracker1=search&fm=Search&iid=51670611-a371-4e73-8bbf-7311dbba136d.COMGVQ2YAVZSZSY8.SEARCH&ppt=sp&ppn=sp&ssid=gkpxfdvuz40000001736064017822&qH=312f91285e048e09,4.2,274 Ratings & 17 Reviews
"Lenovo IdeaPad 5 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 14IRH9 2 in 1 Laptop  (14 Inch, Luna Grey, 1.6 Kg, With MS Office)","1,09,690",33% off,"72,690",https://www.flipkart.com/lenovo-ideapad-5-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-14irh9-2-1-laptop/p/itm0d1ffafece259?pid=COMH44PGW8HCAEFU&lid=LSTCOMH44PGW8HCAEFUZ5C5CP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_212&otracker=search&otracker1=search&fm=Search&iid=51670611-a371-4e73-8bbf-7311dbba136d.COMH44PGW8HCAEFU.SEARCH&ppt=sp&ppn=sp&ssid=gkpxfdvuz40000001736064017822&qH=312f91285e048e09,4.8,5 Ratings & 0 Reviews
"ASUS Vivobook 16X for Creator, Intel Core i5 12th Gen 12500H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) K3605ZF-RP258W Gaming Laptop  (16 Inch, Cool Silver, 1.80 Kg)","71,990",23% off,"54,990",https://www.flipkart.com/asus-vivobook-16x-creator-intel-core-i5-12th-gen-12500h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-k3605zf-rp258w-gaming-laptop/p/itm52d25ebe8e4e2?pid=COMH2XBQJJDTAFVE&lid=LSTCOMH2XBQJJDTAFVEP9L5VG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_213&otracker=search&otracker1=search&fm=Search&iid=51670611-a371-4e73-8bbf-7311dbba136d.COMH2XBQJJDTAFVE.SEARCH&ppt=sp&ppn=sp&ssid=gkpxfdvuz40000001736064017822&qH=312f91285e048e09,4.1,62 Ratings & 9 Reviews
"ASUS ExpertBook B15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) B1502CBA-NJ1090WS Thin and Light Laptop  (15.6 Inch, Star Black, 1.69 Kg, With MS Office)","50,990",35% off,"32,990",https://www.flipkart.com/asus-expertbook-b15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-b1502cba-nj1090ws-thin-light-laptop/p/itmd0f1534bae463?pid=COMGZF9ERKTDG79G&lid=LSTCOMGZF9ERKTDG79GIHZSZI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_215&otracker=search&otracker1=search&fm=Search&iid=51670611-a371-4e73-8bbf-7311dbba136d.COMGZF9ERKTDG79G.SEARCH&ppt=sp&ppn=sp&ssid=gkpxfdvuz40000001736064017822&qH=312f91285e048e09,4.3,222 Ratings & 20 Reviews
"MSI Cyborg 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) Cyborg 15 A12UDX-1049IN Gaming Laptop  (15.6 Inch, Translucent Black, 1.98 Kg)","94,990",29% off,"66,990",https://www.flipkart.com/msi-cyborg-15-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-144-hz-a12udx-1049in-gaming-laptop/p/itme528726b3eb8b?pid=COMGYSGND5R5J6GH&lid=LSTCOMGYSGND5R5J6GHVWX9SR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_9_216&otracker=search&otracker1=search&fm=Search&iid=51670611-a371-4e73-8bbf-7311dbba136d.COMGYSGND5R5J6GH.SEARCH&ppt=sp&ppn=sp&ssid=gkpxfdvuz40000001736064017822&qH=312f91285e048e09,3.8,20 Ratings & 0 Reviews
"Acer Nitro V Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) ANV15-51- 55B9 Gaming Laptop  (15.6 Inch, Shale Black, 2.1 Kg)","1,03,999",24% off,"78,090",https://www.flipkart.com/acer-nitro-v-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-anv15-51-55b9-gaming-laptop/p/itm967689ee35379?pid=COMGWKF2XXHRGYRE&lid=LSTCOMGWKF2XXHRGYRETFCW2Y&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_217&otracker=search&otracker1=search&fm=Search&iid=81da8b45-65b7-4c85-ab45-c2c86da76278.COMGWKF2XXHRGYRE.SEARCH&ppt=sp&ppn=sp&ssid=ctiblfves00000001736064023050&qH=312f91285e048e09,4.3,264 Ratings & 22 Reviews
"Lenovo V15 Series AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) V15 Thin and Light Laptop  (15.6 Inch, Grey, 1.6 Kg)","57,600",44% off,"31,699",https://www.flipkart.com/lenovo-v15-series-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm743da8465a1ad?pid=COMGWB8RZZHCZGMA&lid=LSTCOMGWB8RZZHCZGMAPXBLCR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_218&otracker=search&otracker1=search&fm=Search&iid=81da8b45-65b7-4c85-ab45-c2c86da76278.COMGWB8RZZHCZGMA.SEARCH&ppt=sp&ppn=sp&ssid=ctiblfves00000001736064023050&qH=312f91285e048e09,4.1,23 Ratings & 1 Reviews
"Ultimus Neo Intel Core i3 10th Gen 1035G4 - (8 GB/256 GB SSD/Windows 11 Home) NU14U3INT54BN-SG Thin and Light Laptop  (14.1 Inch, Space Grey, 1.3 kg)","35,999",38% off,"21,990",https://www.flipkart.com/ultimus-neo-intel-core-i3-10th-gen-1035g4-8-gb-256-gb-ssd-windows-11-home-nu14u3int54bn-sg-thin-light-laptop/p/itm784d0184eca56?pid=COMGRT5H4T2PZKQP&lid=LSTCOMGRT5H4T2PZKQPWEUPMA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_219&otracker=search&otracker1=search&fm=Search&iid=81da8b45-65b7-4c85-ab45-c2c86da76278.COMGRT5H4T2PZKQP.SEARCH&ppt=sp&ppn=sp&ssid=ctiblfves00000001736064023050&qH=312f91285e048e09,3.8,5 Ratings & 1 Reviews
"ASUS TUF Gaming F15 - AI Powered Gaming Intel Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050/70 W) FX506HF-HN077WS Gaming Laptop  (15.6 inch, Graphite Black, 2.30 Kg, With MS Office)","77,990",35% off,"49,990",https://www.flipkart.com/asus-tuf-gaming-f15-ai-powered-intel-core-i5-11th-gen-11260h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-70-w-fx506hf-hn077ws-laptop/p/itme2a5438845c82?pid=COMHYG8ZXDY9ZFQT&lid=LSTCOMHYG8ZXDY9ZFQTL6EFGD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_220&otracker=search&otracker1=search&fm=Search&iid=81da8b45-65b7-4c85-ab45-c2c86da76278.COMHYG8ZXDY9ZFQT.SEARCH&ppt=sp&ppn=sp&ssid=ctiblfves00000001736064023050&qH=312f91285e048e09,3.7,53 Ratings & 4 Reviews
"Lenovo LOQ AMD Ryzen 5 Quad Core 7235HS - (24 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) 15ARP9 Gaming Laptop  (15.6 Inch, Luna Grey, 2.38 Kg, With MS Office)","82,690",26% off,"60,990",https://www.flipkart.com/lenovo-loq-amd-ryzen-5-quad-core-7235hs-24-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-15arp9-gaming-laptop/p/itmd3fbbdced2d6b?pid=COMHFYZ3FDVNVJU7&lid=LSTCOMHFYZ3FDVNVJU7JU0TVS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_23&otracker=search&otracker1=search&iid=049b8aaa-97f5-430e-89bf-a9edb020a9e9.COMHFYZ3FDVNVJU7.SEARCH&ssid=4wu1znf5bk0000001736063974283&qH=312f91285e048e09,4.4,408 Ratings & 34 Reviews
"Lenovo IdeaPad 5 2-in-1 WUXGA IPS AMD Ryzen 7 Octa Core 8845HS - (16 GB/512 GB SSD/Windows 11 Home) 14AHP9 2 in 1 Laptop  (14 inch, Luna Grey, 1.6 kg, With MS Office)","1,04,890",25% off,"77,690",https://www.flipkart.com/lenovo-ideapad-5-2-in-1-wuxga-ips-amd-ryzen-7-octa-core-8845hs-16-gb-512-gb-ssd-windows-11-home-14ahp9-2-1-laptop/p/itm1795dad2ff938?pid=COMHYVZSG4BQ5FGG&lid=LSTCOMHYVZSG4BQ5FGGKQ1PZL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_221&otracker=search&otracker1=search&fm=Search&iid=81da8b45-65b7-4c85-ab45-c2c86da76278.COMHYVZSG4BQ5FGG.SEARCH&ppt=sp&ppn=sp&ssid=ctiblfves00000001736064023050&qH=312f91285e048e09,4,8 Ratings & 2 Reviews
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ521WS Thin and Light Laptop  (15.6 Inch, Quiet Blue, 1.70 Kg, With MS Office)","74,990",38% off,"45,990",https://www.flipkart.com/asus-vivobook-15-backlit-keyboard-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-x1504va-nj521ws-thin-light-laptop/p/itmbdf448415bf3b?pid=COMGZDQJ8RVSQZE8&lid=LSTCOMGZDQJ8RVSQZE8G3WDIQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_222&otracker=search&otracker1=search&fm=Search&iid=81da8b45-65b7-4c85-ab45-c2c86da76278.COMGZDQJ8RVSQZE8.SEARCH&ppt=sp&ppn=sp&ssid=ctiblfves00000001736064023050&qH=312f91285e048e09,4.2,63 Ratings & 3 Reviews
"Acer Aspire Lite AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Light Laptop  (15.6 Inch, Steel Grey, 1.59 Kg)","44,990",40% off,"26,855",https://www.flipkart.com/acer-aspire-lite-amd-ryzen-3-quad-core-5300u-8-gb-512-gb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itmde3ce5fc19d79?pid=COMH2TPSM9V7V38F&lid=LSTCOMH2TPSM9V7V38FSHVTIX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_223&otracker=search&otracker1=search&fm=Search&iid=81da8b45-65b7-4c85-ab45-c2c86da76278.COMH2TPSM9V7V38F.SEARCH&ppt=sp&ppn=sp&ssid=ctiblfves00000001736064023050&qH=312f91285e048e09,4.1,254 Ratings & 24 Reviews
"Lenovo LOQ Intel Core i7 13th Gen 13650HX - (24 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) 15IRX9 Gaming Laptop  (15.6 inch, Luna Grey, 2.38 Kg, With MS Office)","1,39,290",20% off,"1,10,990",https://www.flipkart.com/lenovo-loq-intel-core-i7-13th-gen-13650hx-24-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-15irx9-gaming-laptop/p/itm894b64c03c360?pid=COMHYXV9QNDKU8KM&lid=LSTCOMHYXV9QNDKU8KMCXUULT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_224&otracker=search&otracker1=search&fm=Search&iid=81da8b45-65b7-4c85-ab45-c2c86da76278.COMHYXV9QNDKU8KM.SEARCH&ppt=sp&ppn=sp&ssid=ctiblfves00000001736064023050&qH=312f91285e048e09,4.3,166 Ratings & 15 Reviews
"ASUS ROG Strix G16 with 90WHr Battery Intel HX-Series Intel Core i7 13th Gen 13650HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050/165 Hz/140 TGP) G614JU-N3200WS Gaming Laptop  (16 Inch, Gray, 2.50 Kg, With MS Office)","1,43,990",16% off,"1,19,990",https://www.flipkart.com/asus-rog-strix-g16-90whr-battery-intel-hx-series-core-i7-13th-gen-13650hx-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-165-hz-140-tgp-g614ju-n3200ws-gaming-laptop/p/itm6038aa9de8acc?pid=COMGPFPCQW8GCUF7&lid=LSTCOMGPFPCQW8GCUF7RTTPFX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_225&otracker=search&otracker1=search&fm=Search&iid=81da8b45-65b7-4c85-ab45-c2c86da76278.COMGPFPCQW8GCUF7.SEARCH&ppt=sp&ppn=sp&ssid=ctiblfves00000001736064023050&qH=312f91285e048e09,4.3,53 Ratings & 5 Reviews
"MSI Modern 14 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-436IN Thin and Light Laptop  (14 Inch, Classic Black, 1.4 Kg)","73,990",35% off,"47,990",https://www.flipkart.com/msi-modern-14-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-c13m-436in-thin-light-laptop/p/itm6a233b3be5970?pid=COMGMV6VPESBDVTU&lid=LSTCOMGMV6VPESBDVTUEFJTYB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_226&otracker=search&otracker1=search&fm=Search&iid=81da8b45-65b7-4c85-ab45-c2c86da76278.COMGMV6VPESBDVTU.SEARCH&ppt=sp&ppn=sp&ssid=ctiblfves00000001736064023050&qH=312f91285e048e09,4.3,165 Ratings & 24 Reviews
"Acer Aspire 7 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) A715-76G-52H4/ A715-76G Gaming Laptop  (15.6 Inch, Charcoal Black, 2.1 Kg)","99,999",49% off,"50,990",https://www.flipkart.com/acer-aspire-7-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-a715-76g-52h4-a715-76g-gaming-laptop/p/itm45fad0c290245?pid=COMGRHJUCYY63HAA&lid=LSTCOMGRHJUCYY63HAA42YLKV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_227&otracker=search&otracker1=search&fm=Search&iid=81da8b45-65b7-4c85-ab45-c2c86da76278.COMGRHJUCYY63HAA.SEARCH&ppt=sp&ppn=sp&ssid=ctiblfves00000001736064023050&qH=312f91285e048e09,4.1,"3,542 Ratings & 286 Reviews"
"Acer Nitro V AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) ANV15-41 Gaming Laptop  (15.6 Inch, Obsidian Black, 2.1 Kg)","85,999",24% off,"64,990",https://www.flipkart.com/acer-nitro-v-amd-ryzen-5-hexa-core-7535hs-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-anv15-41-gaming-laptop/p/itm6491e522f1157?pid=COMGZN7ZYP8MDPHR&lid=LSTCOMGZN7ZYP8MDPHRDVIR0H&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_228&otracker=search&otracker1=search&fm=Search&iid=81da8b45-65b7-4c85-ab45-c2c86da76278.COMGZN7ZYP8MDPHR.SEARCH&ppt=sp&ppn=sp&ssid=ctiblfves00000001736064023050&qH=312f91285e048e09,4.3,338 Ratings & 36 Reviews
"ZEBRONICS Pro Series Z Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 4S Thin and Light Laptop  (15.6 Inch, Blue, 1.76 Kg)","60,999",54% off,"27,990",https://www.flipkart.com/zebronics-pro-series-z-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-zeb-nbc-4s-thin-light-laptop/p/itm0395dc5f5cab4?pid=COMGTGFGDCJN3FSU&lid=LSTCOMGTGFGDCJN3FSUR47MOZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_229&otracker=search&otracker1=search&fm=Search&iid=81da8b45-65b7-4c85-ab45-c2c86da76278.COMGTGFGDCJN3FSU.SEARCH&ppt=sp&ppn=sp&ssid=ctiblfves00000001736064023050&qH=312f91285e048e09,3.9,905 Ratings & 125 Reviews
"Infinix X Air Pro+ Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) XL434 Thin and Light Laptop  (14 inch, Silver, 1.0 kg)","69,990",28% off,"49,990",https://www.flipkart.com/infinix-x-air-pro-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-home-xl434-thin-light-laptop/p/itmfcb2ba7a2f7a8?pid=COMH5MKHDFPBG389&lid=LSTCOMH5MKHDFPBG3894REVRM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_230&otracker=search&otracker1=search&fm=Search&iid=81da8b45-65b7-4c85-ab45-c2c86da76278.COMH5MKHDFPBG389.SEARCH&ppt=sp&ppn=sp&ssid=ctiblfves00000001736064023050&qH=312f91285e048e09,4.7,23 Ratings & 4 Reviews
"ASUS Expertbook Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) B1402CBA-NK2417WS Thin and Light Laptop  (14 Inch, Star Black, 1.49 Kg, With MS Office)","89,990",43% off,"50,990",https://www.flipkart.com/asus-expertbook-intel-core-i7-12th-gen-1255u-16-gb-512-gb-ssd-windows-11-home-b1402cba-nk2417ws-thin-light-laptop/p/itm5558ba4200e57?pid=COMH4CAMPDCZNGXH&lid=LSTCOMH4CAMPDCZNGXHMDYACW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_24&otracker=search&otracker1=search&iid=049b8aaa-97f5-430e-89bf-a9edb020a9e9.COMH4CAMPDCZNGXH.SEARCH&ssid=4wu1znf5bk0000001736063974283&qH=312f91285e048e09,4.2,141 Ratings & 14 Reviews
"Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82XD003MIN Thin and Light Laptop  (14 inch, Cloud Grey, With MS Office)","73,990",13% off,"63,990",https://www.flipkart.com/lenovo-ideapad-slim-5-intel-core-i5-13th-gen-16-gb-512-gb-ssd-windows-11-home-82xd003min-thin-light-laptop/p/itmdee369858debc?pid=COMGTYDAGSWYRJGW&lid=LSTCOMGTYDAGSWYRJGWSCFB1Z&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_10_231&otracker=search&otracker1=search&fm=Search&iid=81da8b45-65b7-4c85-ab45-c2c86da76278.COMGTYDAGSWYRJGW.SEARCH&ppt=sp&ppn=sp&ssid=ctiblfves00000001736064023050&qH=312f91285e048e09,4.1,86 Ratings & 4 Reviews
